date,portfolio_value,daily_return,reward,model,reward_type
2022-02-09,107968.12244585375,4.4387459897616416e-05,4.4387459897616416e-05,policy_gradient,portfolio_return
2022-02-10,106734.93941675112,-0.01142173264818113,-0.01142173264818113,policy_gradient,portfolio_return
2022-02-11,107334.60214520385,0.005618242083890746,0.005618242083890746,policy_gradient,portfolio_return
2022-02-14,106441.17401277949,-0.008323766190661643,-0.008323766190661643,policy_gradient,portfolio_return
2022-02-15,107577.19129473822,0.010672724089104288,0.010672724089104288,policy_gradient,portfolio_return
2022-02-16,107785.17588110564,0.001933352078300486,0.001933352078300486,policy_gradient,portfolio_return
2022-02-17,106225.61182190335,-0.014469188795707796,-0.014469188795707796,policy_gradient,portfolio_return
2022-02-18,106048.66235615681,-0.0016657890946602492,-0.0016657890946602492,policy_gradient,portfolio_return
2022-02-22,105278.27871100785,-0.007264435288789282,-0.007264435288789282,policy_gradient,portfolio_return
2022-02-23,103521.64419364366,-0.016685631061524233,-0.016685631061524233,policy_gradient,portfolio_return
2022-02-24,101949.81818187844,-0.015183549527333896,-0.015183549527333896,policy_gradient,portfolio_return
2022-02-25,104201.13802704582,0.022082627368211948,0.022082627368211948,policy_gradient,portfolio_return
2022-02-28,101898.68823425038,-0.02209620582260654,-0.02209620582260654,policy_gradient,portfolio_return
2022-03-01,99639.1856036539,-0.022174010968641775,-0.022174010968641775,policy_gradient,portfolio_return
2022-03-02,101627.30434067291,0.01995318132092497,0.01995318132092497,policy_gradient,portfolio_return
2022-03-03,101304.861816559,-0.0031727942230272365,-0.0031727942230272365,policy_gradient,portfolio_return
2022-03-04,100075.9744951191,-0.01213058583175564,-0.01213058583175564,policy_gradient,portfolio_return
2022-03-07,98110.76243613873,-0.01963720132524122,-0.01963720132524122,policy_gradient,portfolio_return
2022-03-08,97627.41674322824,-0.004926530799565409,-0.004926530799565409,policy_gradient,portfolio_return
2022-03-09,99428.61721133847,0.018449740126255776,0.018449740126255776,policy_gradient,portfolio_return
2022-03-10,98831.66484655043,-0.006003828490536212,-0.006003828490536212,policy_gradient,portfolio_return
2022-03-11,96940.41771338388,-0.019136044466143108,-0.019136044466143108,policy_gradient,portfolio_return
2022-03-14,96213.79227125923,-0.007495588107253813,-0.007495588107253813,policy_gradient,portfolio_return
2022-03-15,96642.07771462543,0.004451393435971337,0.004451393435971337,policy_gradient,portfolio_return
2022-03-16,99647.45791641471,0.031098050381986587,0.031098050381986587,policy_gradient,portfolio_return
2022-03-17,101072.44739925249,0.014300309437226913,0.014300309437226913,policy_gradient,portfolio_return
2022-03-18,101415.72558308704,0.003396357688644454,0.003396357688644454,policy_gradient,portfolio_return
2022-03-21,102376.05631734931,0.00946924876532578,0.00946924876532578,policy_gradient,portfolio_return
2022-03-22,103985.97046848392,0.01572549489642522,0.01572549489642522,policy_gradient,portfolio_return
2022-03-23,103560.94214774203,-0.004087362158828154,-0.004087362158828154,policy_gradient,portfolio_return
2022-03-24,104513.9581589409,0.009202465634575666,0.009202465634575666,policy_gradient,portfolio_return
2022-03-25,105645.91022874607,0.010830630565954874,0.010830630565954874,policy_gradient,portfolio_return
2022-03-28,104563.09532341955,-0.010249473008297103,-0.010249473008297103,policy_gradient,portfolio_return
2022-03-29,104999.51351507593,0.004173730610274325,0.004173730610274325,policy_gradient,portfolio_return
2022-03-30,105130.4777519946,0.0012472842257489009,0.0012472842257489009,policy_gradient,portfolio_return
2022-03-31,102631.75482615405,-0.023767826221955234,-0.023767826221955234,policy_gradient,portfolio_return
2022-04-01,102305.6447452085,-0.0031774773947687756,-0.0031774773947687756,policy_gradient,portfolio_return
2022-04-04,103091.24437606503,0.007678947068981929,0.007678947068981929,policy_gradient,portfolio_return
2022-04-05,101873.30929805653,-0.011814146636601106,-0.011814146636601106,policy_gradient,portfolio_return
2022-04-06,100900.84406138044,-0.009545829455985292,-0.009545829455985292,policy_gradient,portfolio_return
2022-04-07,101120.53838749092,0.0021773289228069264,0.0021773289228069264,policy_gradient,portfolio_return
2022-04-08,102382.93180009194,0.012484045602719936,0.012484045602719936,policy_gradient,portfolio_return
2022-04-11,100857.04682921394,-0.014903704592649948,-0.014903704592649948,policy_gradient,portfolio_return
2022-04-12,100913.38626732213,0.0005586068587116596,0.0005586068587116596,policy_gradient,portfolio_return
2022-04-13,99691.4166174064,-0.012109093700202389,-0.012109093700202389,policy_gradient,portfolio_return
2022-04-14,98773.66998783128,-0.009205874093425964,-0.009205874093425964,policy_gradient,portfolio_return
2022-04-18,99973.23939998417,0.012144627331359566,0.012144627331359566,policy_gradient,portfolio_return
2022-04-19,101275.90276122627,0.013030120550863233,0.013030120550863233,policy_gradient,portfolio_return
2022-04-20,101507.71539492515,0.0022889219190216654,0.0022889219190216654,policy_gradient,portfolio_return
2022-04-21,100721.93739997038,-0.007741066695251972,-0.007741066695251972,policy_gradient,portfolio_return
2022-04-22,98040.57327750862,-0.026621451013337537,-0.026621451013337537,policy_gradient,portfolio_return
2022-04-25,97462.21792524554,-0.0058991429051114905,-0.0058991429051114905,policy_gradient,portfolio_return
2022-04-26,95037.72858148838,-0.02487619710867613,-0.02487619710867613,policy_gradient,portfolio_return
2022-04-27,94871.28360527981,-0.001751356842097252,-0.001751356842097252,policy_gradient,portfolio_return
2022-04-28,97251.67080744791,0.02509070302107345,0.02509070302107345,policy_gradient,portfolio_return
2022-04-29,94228.32449083123,-0.031087859895000684,-0.031087859895000684,policy_gradient,portfolio_return
2022-05-02,95035.09919111227,0.00856191282865848,0.00856191282865848,policy_gradient,portfolio_return
2022-05-03,96816.57862297438,0.01874548926686157,0.01874548926686157,policy_gradient,portfolio_return
2022-05-04,100319.96638565607,0.03618582491253544,0.03618582491253544,policy_gradient,portfolio_return
2022-05-05,97367.29349838254,-0.029432554591602347,-0.029432554591602347,policy_gradient,portfolio_return
2022-05-06,97689.66946168208,0.0033109266132049166,0.0033109266132049166,policy_gradient,portfolio_return
2022-05-09,94523.76417754864,-0.032407779671884726,-0.032407779671884726,policy_gradient,portfolio_return
2022-05-10,93652.13869550022,-0.00922123118596077,-0.00922123118596077,policy_gradient,portfolio_return
2022-05-11,92696.01435781078,-0.010209316637158513,-0.010209316637158513,policy_gradient,portfolio_return
2022-05-12,92211.6275664716,-0.005225540652367623,-0.005225540652367623,policy_gradient,portfolio_return
2022-05-13,93887.67342759932,0.018176079366124767,0.018176079366124767,policy_gradient,portfolio_return
2022-05-16,93766.35491930573,-0.0012921665205299412,-0.0012921665205299412,policy_gradient,portfolio_return
2022-05-17,96315.67611636115,0.027188016418568654,0.027188016418568654,policy_gradient,portfolio_return
2022-05-18,93891.09125806553,-0.02517331504132754,-0.02517331504132754,policy_gradient,portfolio_return
2022-05-19,92706.5592312512,-0.012616021508990272,-0.012616021508990272,policy_gradient,portfolio_return
2022-05-20,92458.2201922832,-0.0026787644911783356,-0.0026787644911783356,policy_gradient,portfolio_return
2022-05-23,96973.11997361814,0.04883178339303328,0.04883178339303328,policy_gradient,portfolio_return
2022-05-24,97477.91225794835,0.005205486679891513,0.005205486679891513,policy_gradient,portfolio_return
2022-05-25,98309.67785347048,0.008532862227507269,0.008532862227507269,policy_gradient,portfolio_return
2022-05-26,99751.61393290042,0.01466728516371645,0.01466728516371645,policy_gradient,portfolio_return
2022-05-27,101480.75859839632,0.01733450314557367,0.01733450314557367,policy_gradient,portfolio_return
2022-05-31,100575.08384334922,-0.008924595830341149,-0.008924595830341149,policy_gradient,portfolio_return
2022-06-01,101293.04782333213,0.007138586939695598,0.007138586939695598,policy_gradient,portfolio_return
2022-06-02,101897.96351701517,0.005971936936265288,0.005971936936265288,policy_gradient,portfolio_return
2022-06-03,101617.7426049751,-0.0027500148419873274,-0.0027500148419873274,policy_gradient,portfolio_return
2022-06-06,101511.51696970085,-0.001045345355556416,-0.001045345355556416,policy_gradient,portfolio_return
2022-06-07,104626.57535098071,0.030686748403234244,0.030686748403234244,policy_gradient,portfolio_return
2022-06-08,104862.03212847005,0.002250449053689085,0.002250449053689085,policy_gradient,portfolio_return
2022-06-09,102288.29989078984,-0.02454398589688824,-0.02454398589688824,policy_gradient,portfolio_return
2022-06-10,98479.8052037255,-0.03723294542123153,-0.03723294542123153,policy_gradient,portfolio_return
2022-06-13,95033.43496763626,-0.03499570525103812,-0.03499570525103812,policy_gradient,portfolio_return
2022-06-14,94309.35995426505,-0.007619160705048685,-0.007619160705048685,policy_gradient,portfolio_return
2022-06-15,95102.75048517702,0.008412638271500579,0.008412638271500579,policy_gradient,portfolio_return
2022-06-16,92620.07724141529,-0.026105167632861394,-0.026105167632861394,policy_gradient,portfolio_return
2022-06-17,91526.33000450325,-0.011808964853928787,-0.011808964853928787,policy_gradient,portfolio_return
2022-06-21,94675.39803983152,0.03440614340347015,0.03440614340347015,policy_gradient,portfolio_return
2022-06-22,93498.48631731047,-0.012431019535042297,-0.012431019535042297,policy_gradient,portfolio_return
2022-06-23,92739.04945901605,-0.008122450835375869,-0.008122450835375869,policy_gradient,portfolio_return
2022-06-24,95205.38344588199,0.026594341879208904,0.026594341879208904,policy_gradient,portfolio_return
2022-06-27,95260.49511633109,0.0005788713668741247,0.0005788713668741247,policy_gradient,portfolio_return
2022-06-28,94955.09571572351,-0.003205939673467284,-0.003205939673467284,policy_gradient,portfolio_return
2022-06-29,94228.1814727159,-0.007655347377920979,-0.007655347377920979,policy_gradient,portfolio_return
2022-06-30,92039.57512107857,-0.02322666443765608,-0.02322666443765608,policy_gradient,portfolio_return
2022-07-01,93468.01599302415,0.015519855128258299,0.015519855128258299,policy_gradient,portfolio_return
2022-07-05,93018.22488265882,-0.004812246259714057,-0.004812246259714057,policy_gradient,portfolio_return
2022-07-06,92504.61662466792,-0.005521587394715458,-0.005521587394715458,policy_gradient,portfolio_return
2022-07-07,94949.28307602502,0.026427507518637466,0.026427507518637466,policy_gradient,portfolio_return
2022-07-08,94905.27816806559,-0.00046345697970360145,-0.00046345697970360145,policy_gradient,portfolio_return
2022-07-11,93788.45518628952,-0.011767764694797268,-0.011767764694797268,policy_gradient,portfolio_return
2022-07-12,93712.35645710847,-0.0008113869562080224,-0.0008113869562080224,policy_gradient,portfolio_return
2022-07-13,93235.31593238228,-0.005090476248396675,-0.005090476248396675,policy_gradient,portfolio_return
2022-07-14,91367.37787693444,-0.020034662153153904,-0.020034662153153904,policy_gradient,portfolio_return
2022-07-15,94327.76875536572,0.032400961341133405,0.032400961341133405,policy_gradient,portfolio_return
2022-07-18,93725.87820081199,-0.00638084163863453,-0.00638084163863453,policy_gradient,portfolio_return
2022-07-19,96095.31154209278,0.025280460282315727,0.025280460282315727,policy_gradient,portfolio_return
2022-07-20,96584.60987338827,0.005091802330867683,0.005091802330867683,policy_gradient,portfolio_return
2022-07-21,96930.7279176825,0.0035835734569716693,0.0035835734569716693,policy_gradient,portfolio_return
2022-07-22,96336.06258130197,-0.006134951724344242,-0.006134951724344242,policy_gradient,portfolio_return
2022-07-25,97087.45299031134,0.00779967946453318,0.00779967946453318,policy_gradient,portfolio_return
2022-07-26,96145.48486691038,-0.009702264241033926,-0.009702264241033926,policy_gradient,portfolio_return
2022-07-27,98360.5932649161,0.023039130761803216,0.023039130761803216,policy_gradient,portfolio_return
2022-07-28,99018.63447391632,0.006690089873979444,0.006690089873979444,policy_gradient,portfolio_return
2022-07-29,102447.06573009271,0.034624101558172166,0.034624101558172166,policy_gradient,portfolio_return
2022-08-01,100605.17478434228,-0.017978952668132826,-0.017978952668132826,policy_gradient,portfolio_return
2022-08-02,99815.44367962169,-0.00784980600066995,-0.00784980600066995,policy_gradient,portfolio_return
2022-08-03,100524.18724380595,0.007100540137447313,0.007100540137447313,policy_gradient,portfolio_return
2022-08-04,98948.5043063999,-0.015674664780770252,-0.015674664780770252,policy_gradient,portfolio_return
2022-08-05,100947.43163206948,0.020201693190629373,0.020201693190629373,policy_gradient,portfolio_return
2022-08-08,100298.20652440199,-0.006431318728680155,-0.006431318728680155,policy_gradient,portfolio_return
2022-08-09,101389.40105150982,0.010879501886629958,0.010879501886629958,policy_gradient,portfolio_return
2022-08-10,103069.58805378586,0.01657162370869954,0.01657162370869954,policy_gradient,portfolio_return
2022-08-11,105013.11801566588,0.01885648326124885,0.01885648326124885,policy_gradient,portfolio_return
2022-08-12,106384.507506577,0.013059220760463026,0.013059220760463026,policy_gradient,portfolio_return
2022-08-15,105492.83495341145,-0.008381601551432954,-0.008381601551432954,policy_gradient,portfolio_return
2022-08-16,105119.64240015297,-0.0035376104303510673,-0.0035376104303510673,policy_gradient,portfolio_return
2022-08-17,105617.9350144559,0.004740242669453874,0.004740242669453874,policy_gradient,portfolio_return
2022-08-18,106831.52320974901,0.011490360942268024,0.011490360942268024,policy_gradient,portfolio_return
2022-08-19,105733.67847894387,-0.010276411847556195,-0.010276411847556195,policy_gradient,portfolio_return
2022-08-22,104796.93987387046,-0.008859415642670171,-0.008859415642670171,policy_gradient,portfolio_return
2022-08-23,107003.30674737883,0.021053733784248567,0.021053733784248567,policy_gradient,portfolio_return
2022-08-24,107455.92152918015,0.004229913967704563,0.004229913967704563,policy_gradient,portfolio_return
2022-08-25,108853.38117258785,0.013004957042113439,0.013004957042113439,policy_gradient,portfolio_return
2022-08-26,106456.44338482946,-0.022019874458084385,-0.022019874458084385,policy_gradient,portfolio_return
2022-08-29,107501.82611516211,0.009819816415937257,0.009819816415937257,policy_gradient,portfolio_return
2022-08-30,106258.51052396893,-0.011565529964684296,-0.011565529964684296,policy_gradient,portfolio_return
2022-08-31,105486.74039019598,-0.007263137135720186,-0.007263137135720186,policy_gradient,portfolio_return
2022-09-01,105606.48375708572,0.0011351508867068522,0.0011351508867068522,policy_gradient,portfolio_return
2022-09-02,105286.87448013108,-0.0030264171818255984,-0.0030264171818255984,policy_gradient,portfolio_return
2022-09-06,104970.15041899018,-0.0030082008104502897,-0.0030082008104502897,policy_gradient,portfolio_return
2022-09-07,106134.69836986999,0.0110940867116175,0.0110940867116175,policy_gradient,portfolio_return
2022-09-08,107526.79817062341,0.013116349526919804,0.013116349526919804,policy_gradient,portfolio_return
2022-09-09,108635.65971740262,0.010312420397933455,0.010312420397933455,policy_gradient,portfolio_return
2022-09-12,110543.1004966309,0.01755814604698093,0.01755814604698093,policy_gradient,portfolio_return
2022-09-13,106860.3419883692,-0.033315136735955195,-0.033315136735955195,policy_gradient,portfolio_return
2022-09-14,107489.90361999923,0.005891443166994047,0.005891443166994047,policy_gradient,portfolio_return
2022-09-15,107329.01065723615,-0.0014968193043680385,-0.0014968193043680385,policy_gradient,portfolio_return
2022-09-16,106276.64998571917,-0.009804997410045892,-0.009804997410045892,policy_gradient,portfolio_return
2022-09-19,107404.00381462496,0.010607728311508514,0.010607728311508514,policy_gradient,portfolio_return
2022-09-20,106354.82720314738,-0.00976850558838023,-0.00976850558838023,policy_gradient,portfolio_return
2022-09-21,103767.81195791936,-0.024324380126974257,-0.024324380126974257,policy_gradient,portfolio_return
2022-09-22,102855.47845701435,-0.008792066476982203,-0.008792066476982203,policy_gradient,portfolio_return
2022-09-23,100262.67507411755,-0.025208218578074038,-0.025208218578074038,policy_gradient,portfolio_return
2022-09-26,98628.33100105711,-0.016300623056908096,-0.016300623056908096,policy_gradient,portfolio_return
2022-09-27,98703.50356258974,0.0007621802049131233,0.0007621802049131233,policy_gradient,portfolio_return
2022-09-28,100349.73169636341,0.016678517725865302,0.016678517725865302,policy_gradient,portfolio_return
2022-09-29,98282.26988896253,-0.02060256437612173,-0.02060256437612173,policy_gradient,portfolio_return
2022-09-30,96449.3638616805,-0.018649406748061665,-0.018649406748061665,policy_gradient,portfolio_return
2022-10-03,99874.83112139424,0.03551570609243462,0.03551570609243462,policy_gradient,portfolio_return
2022-10-04,103880.55524407381,0.04010744326376656,0.04010744326376656,policy_gradient,portfolio_return
2022-10-05,104076.56692446304,0.0018868948084527631,0.0018868948084527631,policy_gradient,portfolio_return
2022-10-06,103362.5992844999,-0.006860022972138732,-0.006860022972138732,policy_gradient,portfolio_return
2022-10-07,101147.70487224722,-0.0214283931285077,-0.0214283931285077,policy_gradient,portfolio_return
2022-10-10,100189.15647485803,-0.009476719205837363,-0.009476719205837363,policy_gradient,portfolio_return
2022-10-11,98125.12608242732,-0.020601335164935407,-0.020601335164935407,policy_gradient,portfolio_return
2022-10-12,99035.44503868971,0.009277123939669608,0.009277123939669608,policy_gradient,portfolio_return
2022-10-13,103646.4527405096,0.04655916576149606,0.04655916576149606,policy_gradient,portfolio_return
2022-10-14,103353.97714243806,-0.0028218582531115647,-0.0028218582531115647,policy_gradient,portfolio_return
2022-10-17,106788.25961531715,0.033228353352538056,0.033228353352538056,policy_gradient,portfolio_return
2022-10-18,108361.4319242893,0.014731697235624902,0.014731697235624902,policy_gradient,portfolio_return
2022-10-19,109777.7197939881,0.013070036493134787,0.013070036493134787,policy_gradient,portfolio_return
2022-10-20,109697.88182580007,-0.0007272693251222649,-0.0007272693251222649,policy_gradient,portfolio_return
2022-10-21,112736.3064042835,0.027698115295502625,0.027698115295502625,policy_gradient,portfolio_return
2022-10-24,113573.32733621342,0.007424590698654537,0.007424590698654537,policy_gradient,portfolio_return
2022-10-25,113659.920010766,0.0007624384755078547,0.0007624384755078547,policy_gradient,portfolio_return
2022-10-26,114243.19070533568,0.005131718327044659,0.005131718327044659,policy_gradient,portfolio_return
2022-10-27,113853.0007136912,-0.0034154332458280136,-0.0034154332458280136,policy_gradient,portfolio_return
2022-10-28,117883.82958097837,0.03540380000544369,0.03540380000544369,policy_gradient,portfolio_return
2022-10-31,117526.65404794263,-0.0030298942128477824,-0.0030298942128477824,policy_gradient,portfolio_return
2022-11-01,118211.00826154478,0.005822970279771397,0.005822970279771397,policy_gradient,portfolio_return
2022-11-02,115646.02003039912,-0.02169838722186147,-0.02169838722186147,policy_gradient,portfolio_return
2022-11-03,115544.84256506457,-0.0008748892984640436,-0.0008748892984640436,policy_gradient,portfolio_return
2022-11-04,117226.11548906627,0.014550826213250993,0.014550826213250993,policy_gradient,portfolio_return
2022-11-07,118044.4433405954,0.006980764039779645,0.006980764039779645,policy_gradient,portfolio_return
2022-11-08,118270.20213444618,0.0019124898001287895,0.0019124898001287895,policy_gradient,portfolio_return
2022-11-09,115027.47416388697,-0.027417962530181268,-0.027417962530181268,policy_gradient,portfolio_return
2022-11-10,120282.1629283442,0.045682032076706666,0.045682032076706666,policy_gradient,portfolio_return
2022-11-11,122947.60792810397,0.022159935728356187,0.022159935728356187,policy_gradient,portfolio_return
2022-11-14,122639.25189099627,-0.002508027950312103,-0.002508027950312103,policy_gradient,portfolio_return
2022-11-15,123233.11385416496,0.004842348220588599,0.004842348220588599,policy_gradient,portfolio_return
2022-11-16,122292.015612468,-0.007636731818776025,-0.007636731818776025,policy_gradient,portfolio_return
2022-11-17,122608.77994093935,0.002590229025868043,0.002590229025868043,policy_gradient,portfolio_return
2022-11-18,122353.75640570013,-0.0020799777582165132,-0.0020799777582165132,policy_gradient,portfolio_return
2022-11-21,120945.18643596936,-0.011512274008656112,-0.011512274008656112,policy_gradient,portfolio_return
2022-11-22,123422.72097230254,0.020484771732894348,0.020484771732894348,policy_gradient,portfolio_return
2022-11-23,123502.55257081601,0.0006468144429531424,0.0006468144429531424,policy_gradient,portfolio_return
2022-11-25,122789.09818268112,-0.005776839209260915,-0.005776839209260915,policy_gradient,portfolio_return
2022-11-28,119534.06078947896,-0.026509172568068125,-0.026509172568068125,policy_gradient,portfolio_return
2022-11-29,120204.06231067356,0.005605109679780715,0.005605109679780715,policy_gradient,portfolio_return
2022-11-30,122450.66061202635,0.01868987002740676,0.01868987002740676,policy_gradient,portfolio_return
2022-12-01,121704.02898405303,-0.006097407921211127,-0.006097407921211127,policy_gradient,portfolio_return
2022-12-02,120845.90064256966,-0.007050944398856415,-0.007050944398856415,policy_gradient,portfolio_return
2022-12-05,117988.77242839501,-0.023642740043166945,-0.023642740043166945,policy_gradient,portfolio_return
2022-12-06,116773.09698405203,-0.010303314623268493,-0.010303314623268493,policy_gradient,portfolio_return
2022-12-07,116331.12062980545,-0.0037849159238016895,-0.0037849159238016895,policy_gradient,portfolio_return
2022-12-08,117516.76270460972,0.010191959540880521,0.010191959540880521,policy_gradient,portfolio_return
2022-12-09,116854.4645145037,-0.005635776334060255,-0.005635776334060255,policy_gradient,portfolio_return
2022-12-12,118914.59697827818,0.01762989948508791,0.01762989948508791,policy_gradient,portfolio_return
2022-12-13,119294.73390139204,0.003196722124730499,0.003196722124730499,policy_gradient,portfolio_return
2022-12-14,118372.15756957103,-0.00773358807760613,-0.00773358807760613,policy_gradient,portfolio_return
2022-12-15,115264.33457360754,-0.026254678969899893,-0.026254678969899893,policy_gradient,portfolio_return
2022-12-16,114323.28111154535,-0.008164307420360275,-0.008164307420360275,policy_gradient,portfolio_return
2022-12-19,114438.81285544611,0.0010105705747550618,0.0010105705747550618,policy_gradient,portfolio_return
2022-12-20,115095.89367554119,0.005741765435168142,0.005741765435168142,policy_gradient,portfolio_return
2022-12-21,116735.77336815739,0.014247942652403074,0.014247942652403074,policy_gradient,portfolio_return
2022-12-22,114885.16269420552,-0.015852986797076182,-0.015852986797076182,policy_gradient,portfolio_return
2022-12-23,115775.00439460199,0.007745488447146184,0.007745488447146184,policy_gradient,portfolio_return
2022-12-27,116009.10391101902,0.0020220212267852903,0.0020220212267852903,policy_gradient,portfolio_return
2022-12-28,115216.04612278179,-0.006836168554887858,-0.006836168554887858,policy_gradient,portfolio_return
2022-12-29,116473.30563477927,0.010912191090619932,0.010912191090619932,policy_gradient,portfolio_return
2022-12-30,117226.15221643848,0.006463683481431011,0.006463683481431011,policy_gradient,portfolio_return
2023-01-03,115956.82133193729,-0.01082805210698706,-0.01082805210698706,policy_gradient,portfolio_return
2023-01-04,116904.80540888649,0.008175319623806361,0.008175319623806361,policy_gradient,portfolio_return
2023-01-05,117181.53341412779,0.002367122585537889,0.002367122585537889,policy_gradient,portfolio_return
2023-01-06,119687.29224286128,0.02138356407982781,0.02138356407982781,policy_gradient,portfolio_return
2023-01-09,118424.57666368631,-0.010550122368987534,-0.010550122368987534,policy_gradient,portfolio_return
2023-01-10,119763.77669471827,0.011308463739204626,0.011308463739204626,policy_gradient,portfolio_return
2023-01-11,121281.3232231834,0.012671164607086591,0.012671164607086591,policy_gradient,portfolio_return
2023-01-12,122400.80696382596,0.009230471031244258,0.009230471031244258,policy_gradient,portfolio_return
2023-01-13,123274.35028969913,0.007136744826619833,0.007136744826619833,policy_gradient,portfolio_return
2023-01-17,122961.28333664912,-0.0025395952387036527,-0.0025395952387036527,policy_gradient,portfolio_return
2023-01-18,120583.08967832597,-0.019340995749141866,-0.019340995749141866,policy_gradient,portfolio_return
2023-01-19,120699.74731818761,0.0009674461002189376,0.0009674461002189376,policy_gradient,portfolio_return
2023-01-20,122495.83872844305,0.01488065592648341,0.01488065592648341,policy_gradient,portfolio_return
2023-01-23,123330.31656384739,0.006812295373186219,0.006812295373186219,policy_gradient,portfolio_return
2023-01-24,124479.65821661535,0.00931921432450854,0.00931921432450854,policy_gradient,portfolio_return
2023-01-25,124185.07316546219,-0.0023665316516256283,-0.0023665316516256283,policy_gradient,portfolio_return
2023-01-26,127611.49912093423,0.02759128668311635,0.02759128668311635,policy_gradient,portfolio_return
2023-01-27,126705.03080478849,-0.007103343526171634,-0.007103343526171634,policy_gradient,portfolio_return
2023-01-30,124643.72729244623,-0.016268521456879285,-0.016268521456879285,policy_gradient,portfolio_return
2023-01-31,126588.17776793387,0.015600066828276455,0.015600066828276455,policy_gradient,portfolio_return
2023-02-01,125930.888780709,-0.0051923410133118695,-0.0051923410133118695,policy_gradient,portfolio_return
2023-02-02,124530.05977064937,-0.0111237919752872,-0.0111237919752872,policy_gradient,portfolio_return
2023-02-03,126467.05043031945,0.01555440239278363,0.01555440239278363,policy_gradient,portfolio_return
2023-02-06,126054.56721217142,-0.0032615864507355556,-0.0032615864507355556,policy_gradient,portfolio_return
2023-02-07,128218.43017314283,0.017166081394966653,0.017166081394966653,policy_gradient,portfolio_return
2023-02-08,126905.32894705523,-0.010241126991762658,-0.010241126991762658,policy_gradient,portfolio_return
2023-02-09,125974.73622721547,-0.007332968028694724,-0.007332968028694724,policy_gradient,portfolio_return
2023-02-10,129196.71262324654,0.025576369457283307,0.025576369457283307,policy_gradient,portfolio_return
2023-02-13,129719.23897450094,0.004044424510847673,0.004044424510847673,policy_gradient,portfolio_return
2023-02-14,128849.30886037594,-0.006706253605881998,-0.006706253605881998,policy_gradient,portfolio_return
2023-02-15,129120.23877617386,0.0021026881571519973,0.0021026881571519973,policy_gradient,portfolio_return
2023-02-16,128232.1576375427,-0.00687793909807297,-0.00687793909807297,policy_gradient,portfolio_return
2023-02-17,125269.3009715857,-0.02310541069059847,-0.02310541069059847,policy_gradient,portfolio_return
2023-02-21,123210.63573052562,-0.016433916570884635,-0.016433916570884635,policy_gradient,portfolio_return
2023-02-22,122404.07285364791,-0.00654621147026428,-0.00654621147026428,policy_gradient,portfolio_return
2023-02-23,123293.13058495616,0.007263301870447063,0.007263301870447063,policy_gradient,portfolio_return
2023-02-24,123465.79498700271,0.001400438136555927,0.001400438136555927,policy_gradient,portfolio_return
