date,portfolio_value,daily_return,reward
2022-02-16,101191.7742603563,0.0005616713695575561,0.0005616713695575561
2022-02-17,99425.0146359431,-0.01745951820023931,-0.01745951820023931
2022-02-18,98758.103169447,-0.006707682859671382,-0.006707682859671382
2022-02-22,97653.00161379066,-0.011189983608334675,-0.011189983608334675
2022-02-23,95848.51157207425,-0.01847859268937798,-0.01847859268937798
2022-02-24,95947.31324711091,0.0010308107389061395,0.0010308107389061395
2022-02-25,97692.39977665474,0.018187966608813548,0.018187966608813548
2022-02-28,97067.19021497927,-0.006399776882386286,-0.006399776882386286
2022-03-01,95837.49437595216,-0.01266850144012256,-0.01266850144012256
2022-03-02,97744.44281538193,0.01989772846052484,0.01989772846052484
2022-03-03,97616.818963193,-0.0013056890858744196,-0.0013056890858744196
2022-03-04,96778.24937407044,-0.00859042117976365,-0.00859042117976365
2022-03-07,95402.87134466882,-0.014211644024324739,-0.014211644024324739
2022-03-08,94771.89584917716,-0.006613799842691143,-0.006613799842691143
2022-03-09,96345.60139635524,0.016605192215237805,0.016605192215237805
2022-03-10,95228.6910771724,-0.011592748428524282,-0.011592748428524282
2022-03-11,93358.3501913906,-0.019640518677990708,-0.019640518677990708
2022-03-14,91417.86276743836,-0.020785365422311994,-0.020785365422311994
2022-03-15,92222.03966704321,0.008796715163322286,0.008796715163322286
2022-03-16,94563.66139034262,0.025391129189438408,0.025391129189438408
2022-03-17,95702.78187041699,0.012046069952518825,0.012046069952518825
2022-03-18,96741.71251968223,0.010855804073406885,0.010855804073406885
2022-03-21,98114.60115109131,0.014191278980406383,0.014191278980406383
2022-03-22,99640.50844537978,0.015552295747894343,0.015552295747894343
2022-03-23,100021.63676440697,0.0038250338639742184,0.0038250338639742184
2022-03-24,101530.19377144068,0.015082306747159114,0.015082306747159114
2022-03-25,102406.43958361965,0.008630396334626578,0.008630396334626578
2022-03-28,101934.17925758661,-0.004611627237048978,-0.004611627237048978
2022-03-29,102990.62330242261,0.010363982449560728,0.010363982449560728
2022-03-30,102870.77168357644,-0.0011637138897026755,-0.0011637138897026755
2022-03-31,100852.93587363522,-0.019615249083072408,-0.019615249083072408
2022-04-01,100731.9066717381,-0.0012000563082145597,-0.0012000563082145597
2022-04-04,102211.83898731113,0.014691792942982658,0.014691792942982658
2022-04-05,100732.3176459026,-0.014475048644728872,-0.014475048644728872
2022-04-06,99602.76776837089,-0.011213381206042925,-0.011213381206042925
2022-04-07,99995.61051291636,0.003944094660693058,0.003944094660693058
2022-04-08,100143.60068809392,0.0014799667147234147,0.0014799667147234147
2022-04-11,97862.77159153295,-0.022775585068733645,-0.022775585068733645
2022-04-12,98716.50562287713,0.008723787579893555,0.008723787579893555
2022-04-13,99267.30113021986,0.0055795685216707,0.0055795685216707
2022-04-14,97604.4626783133,-0.016751119784401376,-0.016751119784401376
2022-04-18,98083.02746159998,0.004903103507305376,0.004903103507305376
2022-04-19,99125.60887595586,0.01062958027844367,0.01062958027844367
2022-04-20,99189.21499505229,0.0006416719132188451,0.0006416719132188451
2022-04-21,98527.19611936474,-0.006674303004823337,-0.006674303004823337
2022-04-22,95892.30984843078,-0.02674273068465095,-0.02674273068465095
2022-04-25,95572.90886255926,-0.0033308300360726465,-0.0033308300360726465
2022-04-26,92925.77462442397,-0.027697537614367926,-0.027697537614367926
2022-04-27,93153.5260475713,0.002450896148757787,0.002450896148757787
2022-04-28,96486.25470421149,0.0357767311452949,0.0357767311452949
2022-04-29,93334.31466128188,-0.032667244185114255,-0.032667244185114255
2022-05-02,93889.87153106135,0.00595233244917079,0.00595233244917079
2022-05-03,95246.51183164785,0.01444927209361119,0.01444927209361119
2022-05-04,98968.01328863084,0.03907231231271665,0.03907231231271665
2022-05-05,94948.4981550811,-0.04061428536336491,-0.04061428536336491
2022-05-06,95482.08678741095,0.005619769061100175,0.005619769061100175
2022-05-09,91756.43729693141,-0.03901935552345682,-0.03901935552345682
2022-05-10,92263.1434649922,0.005522295579339536,0.005522295579339536
2022-05-11,89791.29263167735,-0.02679131384953021,-0.02679131384953021
2022-05-12,88470.32300777674,-0.014711555933593889,-0.014711555933593889
2022-05-13,90820.0948681893,0.02656000091924631,0.02656000091924631
2022-05-16,90580.26534495637,-0.0026407098955469506,-0.0026407098955469506
2022-05-17,92788.1494380968,0.024374890984610906,0.024374890984610906
2022-05-18,89124.04008925673,-0.03948897969222434,-0.03948897969222434
2022-05-19,87680.93014406017,-0.016192151340438592,-0.016192151340438592
2022-05-20,87763.63013795619,0.000943192479369599,0.000943192479369599
2022-05-23,91354.06402869882,0.04091027097556031,0.04091027097556031
2022-05-24,90721.37605834662,-0.006925668574015917,-0.006925668574015917
2022-05-25,91301.86185073346,0.006398555859795504,0.006398555859795504
2022-05-26,92925.05553144758,0.017778319607192988,0.017778319607192988
2022-05-27,95579.03580911628,0.02856043789794188,0.02856043789794188
2022-05-31,95102.75372576868,-0.004983122913049724,-0.004983122913049724
2022-06-01,95087.57873033565,-0.00015956420648747735,-0.00015956420648747735
2022-06-02,96297.75231464607,0.012726936582773195,0.012726936582773195
2022-06-03,94170.96476790894,-0.022085536740130824,-0.022085536740130824
2022-06-06,94338.27974349612,0.0017767151053359094,0.0017767151053359094
2022-06-07,96262.83282556415,0.020400553066060312,0.020400553066060312
2022-06-08,95899.25705553667,-0.003776907030009298,-0.003776907030009298
2022-06-09,93046.39356183521,-0.029748546352651388,-0.029748546352651388
2022-06-10,89708.83642152896,-0.03586981733030023,-0.03586981733030023
2022-06-13,86291.50453910198,-0.038093592769049237,-0.038093592769049237
2022-06-14,86366.61425828564,0.0008704184680152595,0.0008704184680152595
2022-06-15,87353.48174125436,0.0114264926493173,0.0114264926493173
2022-06-16,84357.48179058694,-0.034297430290663455,-0.034297430290663455
2022-06-17,83823.9671399006,-0.0063244497033559935,-0.0063244497033559935
2022-06-21,86951.86647695943,0.037315095476672375,0.037315095476672375
2022-06-22,85927.45715704541,-0.011781337899002634,-0.011781337899002634
2022-06-23,86246.91758072708,0.0037177921266517006,0.0037177921266517006
2022-06-24,88373.24716835715,0.02465397775682619,0.02465397775682619
2022-06-27,88682.27229881538,0.003496817649684354,0.003496817649684354
2022-06-28,87591.4593315308,-0.012300237003502535,-0.012300237003502535
2022-06-29,87466.9148319373,-0.0014218794908086845,-0.0014218794908086845
2022-06-30,85604.26537005557,-0.02129547458556997,-0.02129547458556997
2022-07-01,87038.11045526147,0.01674969207442637,0.01674969207442637
2022-07-05,87339.86956240013,0.003466976770983071,0.003466976770983071
2022-07-06,87369.3574043552,0.0003376217768908535,0.0003376217768908535
2022-07-07,89637.15450179036,0.025956435583468006,0.025956435583468006
2022-07-08,89851.95610736658,0.0023963456534303795,0.0023963456534303795
2022-07-11,88740.92768966459,-0.012365099947010662,-0.012365099947010662
2022-07-12,88858.24531182578,0.0013220238419353325,0.0013220238419353325
2022-07-13,88627.44990553046,-0.0025973437297282073,-0.0025973437297282073
2022-07-14,88640.58194678748,0.00014817126376793187,0.00014817126376793187
2022-07-15,90402.69471023277,0.019879300482290634,0.019879300482290634
2022-07-18,89484.359228029,-0.010158275537552316,-0.010158275537552316
2022-07-19,91809.83304274881,0.025987489152086332,0.025987489152086332
2022-07-20,92734.85470565347,0.01007540948771727,0.01007540948771727
2022-07-21,93346.93363034171,0.0066003114646699425,0.0066003114646699425
2022-07-22,92663.62163442999,-0.007320133284909644,-0.007320133284909644
2022-07-25,93001.43818797117,0.0036456221717072763,0.0036456221717072763
2022-07-26,92143.89949449306,-0.009220703573904771,-0.009220703573904771
2022-07-27,94697.34636929438,0.027711513066081155,0.027711513066081155
2022-07-28,95051.86086683924,0.0037436582030750975,0.0037436582030750975
2022-07-29,97877.05146388065,0.02972262269540734,0.02972262269540734
2022-08-01,96798.93207267605,-0.011015037489175433,-0.011015037489175433
2022-08-02,95872.23050598275,-0.009573468909734872,-0.009573468909734872
2022-08-03,97539.22894576697,0.017387708943312718,0.017387708943312718
2022-08-04,96333.67354798938,-0.01235969784472961,-0.01235969784472961
2022-08-05,97169.45445241901,0.00867589570341955,0.00867589570341955
2022-08-08,96872.50529617706,-0.0030559928314444606,-0.0030559928314444606
2022-08-09,97452.91137515828,0.005991442847552059,0.005991442847552059
2022-08-10,99658.48383311987,0.022632186425615732,0.022632186425615732
2022-08-11,100327.28932961197,0.006710974026175558,0.006710974026175558
2022-08-12,102102.7048352077,0.017696237159989775,0.017696237159989775
2022-08-15,102146.9871994179,0.0004337041245054936,0.0004337041245054936
2022-08-16,102097.787703447,-0.00048165391187544263,-0.00048165391187544263
2022-08-17,102607.54425793324,0.004992826641522316,0.004992826641522316
2022-08-18,102817.74349014043,0.0020485748268058894,0.0020485748268058894
2022-08-19,101314.6912649758,-0.014618607393467632,-0.014618607393467632
2022-08-22,99599.73039224342,-0.0169270700164018,-0.0169270700164018
2022-08-23,100171.16055920941,0.005737266202584916,0.005737266202584916
2022-08-24,100451.78799063126,0.002801479286605339,0.002801479286605339
2022-08-25,101931.14179290453,0.014727003190936071,0.014727003190936071
2022-08-26,98744.23767339558,-0.031265264603665965,-0.031265264603665965
2022-08-29,98395.45644990138,-0.0035321678683450956,-0.0035321678683450956
2022-08-30,96737.87239932326,-0.01684614422640624,-0.01684614422640624
2022-08-31,95870.02630774105,-0.008971109970248652,-0.008971109970248652
2022-09-01,95903.75068181867,0.00035177182458853533,0.00035177182458853533
2022-09-02,95382.15660255344,-0.005438724508238783,-0.005438724508238783
2022-09-06,94800.72530670323,-0.00609580781731516,-0.00609580781731516
2022-09-07,95516.29357002322,0.007548130681542274,0.007548130681542274
2022-09-08,95624.50803654839,0.0011329424800789925,0.0011329424800789925
2022-09-09,97099.31987268102,0.015422948221275507,0.015422948221275507
2022-09-12,99733.69479130651,0.02713072472680282,0.02713072472680282
2022-09-13,95133.82175909307,-0.04612155442389564,-0.04612155442389564
2022-09-14,96105.68090797137,0.010215705948819565,0.010215705948819565
2022-09-15,94772.25914841221,-0.013874536312125195,-0.013874536312125195
2022-09-16,93696.07133306758,-0.01135551505276805,-0.01135551505276805
2022-09-19,95231.10148781321,0.016383079171899968,0.016383079171899968
2022-09-20,95527.97347722056,0.003117384811991599,0.003117384811991599
2022-09-21,93502.38159981337,-0.02120417510887754,-0.02120417510887754
2022-09-22,92850.66918102553,-0.006970008759532322,-0.006970008759532322
2022-09-23,90628.0747276598,-0.02393730139986895,-0.02393730139986895
2022-09-26,89936.0336151575,-0.007636056647809206,-0.007636056647809206
2022-09-27,90507.93584620433,0.006358988806355822,0.006358988806355822
2022-09-28,90934.10236994257,0.0047086094689243775,0.0047086094689243775
2022-09-29,87995.1773392822,-0.03231928345984089,-0.03231928345984089
2022-09-30,85892.59495688518,-0.02389429109609176,-0.02389429109609176
2022-10-03,88938.20253493005,0.03545832536056981,0.03545832536056981
2022-10-04,91819.94869881742,0.03240166859405069,0.03240166859405069
2022-10-05,92474.76152827412,0.007131487642239627,0.007131487642239627
2022-10-06,92303.63517430422,-0.0018505195487049436,-0.0018505195487049436
2022-10-07,89762.82635724713,-0.027526638709939003,-0.027526638709939003
2022-10-10,89294.54153709814,-0.005216912603501142,-0.005216912603501142
2022-10-11,88059.9698454263,-0.013825836052463738,-0.013825836052463738
2022-10-12,88210.26356319907,0.0017067200685690035,0.0017067200685690035
2022-10-13,91611.17766022483,0.03855463026237463,0.03855463026237463
2022-10-14,89721.87525987903,-0.02062305548950599,-0.02062305548950599
2022-10-17,92300.05270257875,0.028735215745680973,0.028735215745680973
2022-10-18,93338.55131132837,0.011251332781965027,0.011251332781965027
2022-10-19,93578.65336750555,0.0025723782167599045,0.0025723782167599045
2022-10-20,93364.57888385364,-0.002287642276825522,-0.002287642276825522
2022-10-21,96226.92402819097,0.030657720289170038,0.030657720289170038
2022-10-24,97215.15077321237,0.010269753034315841,0.010269753034315841
2022-10-25,98212.89957817129,0.010263305637271687,0.010263305637271687
2022-10-26,97589.27922154598,-0.006349678701105276,-0.006349678701105276
2022-10-27,96037.24400867926,-0.01590374706368409,-0.01590374706368409
2022-10-28,101055.36923538244,0.05225186622649933,0.05225186622649933
2022-10-31,100145.48640458126,-0.009003804920863145,-0.009003804920863145
2022-11-01,99726.7831632471,-0.0041809496999456325,-0.0041809496999456325
2022-11-02,96954.45529397124,-0.027799230871988725,-0.027799230871988725
2022-11-03,94902.38477459308,-0.021165303988931423,-0.021165303988931423
2022-11-04,95565.26026098433,0.0069848137954137985,0.0069848137954137985
2022-11-07,96126.89961782352,0.005877024300518548,0.005877024300518548
2022-11-08,96435.06136884142,0.0032057806112865063,0.0032057806112865063
2022-11-09,93410.86848665355,-0.031359889642430396,-0.031359889642430396
2022-11-10,99304.81897882198,0.06309705270549484,0.06309705270549484
2022-11-11,101098.5815657154,0.018063197791800566,0.018063197791800566
2022-11-14,100388.52892423049,-0.007023368977965106,-0.007023368977965106
2022-11-15,101063.51854470058,0.006723772404111545,0.006723772404111545
2022-11-16,100378.47513918097,-0.006778345098054452,-0.006778345098054452
2022-11-17,101064.18797027731,0.006831273638552047,0.006831273638552047
2022-11-18,101308.81160863406,0.0024204779484171437,0.0024204779484171437
2022-11-21,99704.04391836238,-0.015840356478280068,-0.015840356478280068
2022-11-22,101473.51530864052,0.017747237932766027,0.017747237932766027
2022-11-23,101941.93353493258,0.004616162403237196,0.004616162403237196
2022-11-25,100756.30737434828,-0.011630406835259972,-0.011630406835259972
2022-11-28,98217.15433081797,-0.025200933913709193,-0.025200933913709193
2022-11-29,97510.28367306016,-0.007197018306770587,-0.007197018306770587
2022-11-30,100634.89850481821,0.03204395181778463,0.03204395181778463
2022-12-01,100341.66124331347,-0.002913872482225459,-0.002913872482225459
2022-12-02,99797.60641441871,-0.005422023336603032,-0.005422023336603032
2022-12-05,98160.31238204525,-0.016406145309482104,-0.016406145309482104
2022-12-06,96182.30515856162,-0.020150783707626185,-0.020150783707626185
2022-12-07,95359.36163322093,-0.008556080289238379,-0.008556080289238379
2022-12-08,96388.15309905495,0.010788573331594243,0.010788573331594243
2022-12-09,95914.56617509016,-0.004913331241839405,-0.004913331241839405
2022-12-12,97636.20416813629,0.017949703175462472,0.017949703175462472
2022-12-13,98223.93759145039,0.006019625899241043,0.006019625899241043
2022-12-14,97088.00988721427,-0.011564672849513114,-0.011564672849513114
2022-12-15,93846.85389790246,-0.03338368963455949,-0.03338368963455949
2022-12-16,92795.19245020817,-0.011206144948006518,-0.011206144948006518
2022-12-19,92150.07060671259,-0.006952104160371658,-0.006952104160371658
2022-12-20,92498.87704252361,0.003785199875751646,0.003785199875751646
2022-12-21,94239.93354772372,0.018822460994847592,0.018822460994847592
2022-12-22,92319.60023152617,-0.020377065686544366,-0.020377065686544366
2022-12-23,92781.04550246189,0.0049983456360128955,0.0049983456360128955
2022-12-27,92381.34518832018,-0.004307995366694958,-0.004307995366694958
2022-12-28,90533.58403666422,-0.020001453192625467,-0.020001453192625467
2022-12-29,92266.19110529372,0.01913772758546512,0.01913772758546512
2022-12-30,92723.5858842272,0.0049573389066370575,0.0049573389066370575
2023-01-03,90199.8656266032,-0.02721767319023939,-0.02721767319023939
2023-01-04,90969.7675502197,0.008535510760111558,0.008535510760111558
2023-01-05,90841.08920406396,-0.0014145176977033123,-0.0014145176977033123
2023-01-06,93367.83600391677,0.027815020955734848,0.027815020955734848
2023-01-09,93137.2016874179,-0.0024701688115508873,-0.0024701688115508873
2023-01-10,93847.88418217302,0.00763049009288772,0.00763049009288772
2023-01-11,95368.43467124835,0.01620228844076771,0.01620228844076771
2023-01-12,95650.99250847938,0.0029628025059344676,0.0029628025059344676
2023-01-13,96707.65849791488,0.01104709906007331,0.01104709906007331
2023-01-17,96838.93198842628,0.0013574260048313518,0.0013574260048313518
2023-01-18,95501.09474526002,-0.013815076392273199,-0.013815076392273199
2023-01-19,95385.70108636869,-0.0012082967132380621,-0.0012082967132380621
2023-01-20,96860.11639278082,0.015457403883597776,0.015457403883597776
2023-01-23,98397.45108522469,0.015871699825444858,0.015871699825444858
2023-01-24,99341.37973277098,0.009593019302184296,0.009593019302184296
2023-01-25,99063.23156494774,-0.0027999225355180048,-0.0027999225355180048
2023-01-26,100881.72217974317,0.018356867488248583,0.018356867488248583
2023-01-27,101338.6118364291,0.004528963689496469,0.004528963689496469
2023-01-30,99603.40927862264,-0.017122817516064488,-0.017122817516064488
2023-01-31,100702.42774925266,0.011033944305618243,0.011033944305618243
2023-02-01,100870.71296320518,0.0016711137726642825,0.0016711137726642825
2023-02-02,102256.12053426442,0.013734487745363778,0.013734487745363778
2023-02-03,104179.03848854946,0.018804917928024443,0.018804917928024443
2023-02-06,103195.38208912901,-0.00944198001528461,-0.00944198001528461
2023-02-07,105230.58219825619,0.019721813785905616,0.019721813785905616
2023-02-08,103809.49630561468,-0.01350449520429485,-0.01350449520429485
2023-02-09,103136.77418916086,-0.0064803523800302494,-0.0064803523800302494
2023-02-10,104300.62571256637,0.01128454455314748,0.01128454455314748
2023-02-13,105584.52789627778,0.012309630694350924,0.012309630694350924
2023-02-14,105164.24380534237,-0.003980546196581737,-0.003980546196581737
2023-02-15,106033.00552562655,0.00826099907010453,0.00826099907010453
2023-02-16,105020.63238329071,-0.009547717121827283,-0.009547717121827283
2023-02-17,103774.08521425084,-0.011869545447892425,-0.011869545447892425
2023-02-21,101753.6833608268,-0.01946923308697672,-0.01946923308697672
2023-02-22,101478.43270587357,-0.0027050682182891586,-0.0027050682182891586
2023-02-23,102041.06585557977,0.0055443618383123495,0.0055443618383123495
2023-02-24,101181.11767510197,-0.008427471560272636,-0.008427471560272636
2023-02-27,101810.2951524941,0.006218328991111261,0.006218328991111261
2023-02-28,101663.78117378651,-0.0014390880459402055,-0.0014390880459402055
2023-03-01,100901.25718128293,-0.0075004488688071615,-0.0075004488688071615
2023-03-02,101017.60138536936,0.0011530500940873953,0.0011530500940873953
2023-03-03,103720.28523531785,0.02675458348726875,0.02675458348726875
2023-03-06,104894.42806053799,0.011320281491284738,0.011320281491284738
2023-03-07,102934.8577713594,-0.018681357298098344,-0.018681357298098344
2023-03-08,102983.15935319195,0.00046924416935462555,0.00046924416935462555
2023-03-09,100747.96401113893,-0.021704474363494458,-0.021704474363494458
2023-03-10,100220.51870682342,-0.00523529492126694,-0.00523529492126694
2023-03-13,100360.67473057668,0.0013984763356021277,0.0013984763356021277
2023-03-14,101801.31055419972,0.014354584875903853,0.014354584875903853
2023-03-15,99862.37101911489,-0.0190463121204372,-0.0190463121204372
2023-03-16,101225.89175235826,0.013653999192372349,0.013653999192372349
2023-03-17,99844.55464906651,-0.013646084804775926,-0.013646084804775926
2023-03-20,101512.12133347406,0.01670162874949687,0.01670162874949687
2023-03-21,103751.5809440653,0.022061006913986755,0.022061006913986755
2023-03-22,102136.51574749954,-0.015566656255931916,-0.015566656255931916
2023-03-23,102244.521094352,0.0010574606551048693,0.0010574606551048693
2023-03-24,102429.17817429369,0.0018060339856379687,0.0018060339856379687
2023-03-27,102801.91865997572,0.0036390068955524345,0.0036390068955524345
2023-03-28,102904.16687065046,0.0009946138360794926,0.0009946138360794926
2023-03-29,104495.24570151478,0.015461753194739884,0.015461753194739884
2023-03-30,105131.44525002303,0.006088310948858983,0.006088310948858983
2023-03-31,106383.55153017341,0.011909912178726785,0.011909912178726785
2023-04-03,108160.40326377636,0.016702316364188917,0.016702316364188917
2023-04-04,107432.35069551946,-0.006731230157133939,-0.006731230157133939
2023-04-05,107157.49720455418,-0.002558386642253279,-0.002558386642253279
2023-04-06,107095.25587452984,-0.0005808397139542209,-0.0005808397139542209
2023-04-10,106083.93736959137,-0.009443168109363383,-0.009443168109363383
2023-04-11,105889.74662964662,-0.0018305385787878538,-0.0018305385787878538
2023-04-12,105597.34121784956,-0.0027614138394319782,-0.0027614138394319782
2023-04-13,107862.31637283163,0.021449168405759056,0.021449168405759056
2023-04-14,109512.42636019793,0.015298299191560132,0.015298299191560132
2023-04-17,109434.08903551726,-0.0007153281804114402,-0.0007153281804114402
2023-04-18,110620.60932592268,0.010842328024682844,0.010842328024682844
2023-04-19,110960.6747205102,0.0030741594776935014,0.0030741594776935014
2023-04-20,110331.04140279697,-0.005674382562102792,-0.005674382562102792
2023-04-21,109739.3166537049,-0.005363175599256812,-0.005363175599256812
2023-04-24,110328.59029163572,0.00536975858698258,0.00536975858698258
2023-04-25,108888.03889674833,-0.013056918347995964,-0.013056918347995964
2023-04-26,108263.27072902989,-0.0057377116352593845,-0.0057377116352593845
2023-04-27,110617.44700609425,0.02174492107260089,0.02174492107260089
2023-04-28,111604.59650228628,0.008923994567851791,0.008923994567851791
2023-05-01,111343.41011938249,-0.0023402833851779636,-0.0023402833851779636
2023-05-02,109624.71861645434,-0.015435951719867105,-0.015435951719867105
2023-05-03,108266.6290668468,-0.012388533961570343,-0.012388533961570343
2023-05-04,106932.60032583839,-0.012321698315597863,-0.012321698315597863
2023-05-05,110830.52957690552,0.036452206709549836,0.036452206709549836
2023-05-08,110954.40729233398,0.0011177219481072502,0.0011177219481072502
2023-05-09,110210.25096117608,-0.0067068659039136325,-0.0067068659039136325
2023-05-10,110584.27137745249,0.0033936989800355207,0.0033936989800355207
2023-05-11,110155.96587577055,-0.0038731141087869495,-0.0038731141087869495
2023-05-12,109475.3365927435,-0.006178778222458212,-0.006178778222458212
2023-05-15,109532.36481559904,0.0005209230191060787,0.0005209230191060787
2023-05-16,108812.74819806006,-0.0065698993968628895,-0.0065698993968628895
2023-05-17,110265.10464532701,0.013347300489308296,0.013347300489308296
2023-05-18,111522.28662751734,0.011401449136915228,0.011401449136915228
2023-05-19,111617.94503891625,0.0008577515247549547,0.0008577515247549547
2023-05-22,110782.85556464185,-0.007481677556267858,-0.007481677556267858
2023-05-23,109890.5093425184,-0.008054912626825811,-0.008054912626825811
2023-05-24,110041.22727095176,0.0013715281632154493,0.0013715281632154493
2023-05-25,110098.33041279759,0.0005189249816819545,0.0005189249816819545
2023-05-26,111058.99513330651,0.008725515790358018,0.008725515790358018
2023-05-30,111621.83133923316,0.00506790292178554,0.00506790292178554
2023-05-31,110879.57297404858,-0.006649759785151357,-0.006649759785151357
2023-06-01,112498.2737058113,0.014598728046522819,0.014598728046522819
2023-06-02,113862.27445115626,0.01212463712031605,0.01212463712031605
2023-06-05,113021.29200037754,-0.007385962162028334,-0.007385962162028334
2023-06-06,113125.84921482144,0.0009251107697791885,0.0009251107697791885
2023-06-07,113390.19896175594,0.0023367758011919727,0.0023367758011919727
2023-06-08,114332.01680609173,0.008305989873546625,0.008305989873546625
2023-06-09,114343.32921214095,9.894346627685132e-05,9.894346627685132e-05
2023-06-12,115152.91089180025,0.007080270316052182,0.007080270316052182
2023-06-13,115160.792090592,6.844115993870069e-05,6.844115993870069e-05
2023-06-14,115007.82392048692,-0.0013283007812655771,-0.0013283007812655771
2023-06-15,116194.6646496308,0.010319652078318012,0.010319652078318012
2023-06-16,115654.90813720044,-0.004645277939894315,-0.004645277939894315
2023-06-20,115000.51215681116,-0.005658177339200968,-0.005658177339200968
2023-06-21,114861.46917886038,-0.001209063988873306,-0.001209063988873306
2023-06-22,115352.72765421326,0.004276964928838768,0.004276964928838768
2023-06-23,114898.15008341594,-0.003940761350351286,-0.003940761350351286
2023-06-26,114907.2722167729,7.9393213470569e-05,7.9393213470569e-05
2023-06-27,115966.65039029955,0.00921941799756709,0.00921941799756709
2023-06-28,116481.52396415992,0.004439841731459035,0.004439841731459035
2023-06-29,117768.73654037941,0.011050787561944563,0.011050787561944563
2023-06-30,119814.64442826975,0.017372249613876574,0.017372249613876574
2023-07-03,119531.29259126418,-0.0023649182314704822,-0.0023649182314704822
2023-07-05,118828.54530570009,-0.005879190882400448,-0.005879190882400448
2023-07-06,117811.37982744681,-0.008559942189282027,-0.008559942189282027
2023-07-07,117666.76071237178,-0.0012275479269222122,-0.0012275479269222122
2023-07-10,117440.66693752015,-0.001921475304349648,-0.001921475304349648
2023-07-11,117944.1267299097,0.004286928927757265,0.004286928927757265
2023-07-12,118801.1375081073,0.007266243788129836,0.007266243788129836
2023-07-13,118740.14979078824,-0.0005133597084867247,-0.0005133597084867247
2023-07-14,118079.51827632911,-0.005563674255280282,-0.005563674255280282
2023-07-17,119969.07486412923,0.016002407660388636,0.016002407660388636
2023-07-18,119807.48627351977,-0.00134691870211111,-0.00134691870211111
2023-07-19,120569.23282205313,0.006358088064666535,0.006358088064666535
2023-07-20,120632.7178546586,0.000526544219611679,0.000526544219611679
2023-07-21,120126.68872764647,-0.0041947917282423985,-0.0041947917282423985
2023-07-24,121319.34311070651,0.00992830482295285,0.00992830482295285
2023-07-25,121481.78841171246,0.0013389892892655014,0.0013389892892655014
2023-07-26,121810.46046371994,0.002705525299755974,0.002705525299755974
2023-07-27,121144.95985159933,-0.005463411020589845,-0.005463411020589845
2023-07-28,121927.31682018282,0.006458023260248488,0.006458023260248488
2023-07-31,123086.74446996019,0.00950917054532813,0.00950917054532813
2023-08-01,122503.90011321453,-0.004735232532597361,-0.004735232532597361
2023-08-02,120792.76114686095,-0.013968036648402132,-0.013968036648402132
2023-08-03,120884.70512364378,0.0007611712482590645,0.0007611712482590645
2023-08-04,117558.09774788431,-0.02751884427692436,-0.02751884427692436
2023-08-07,116456.70096811418,-0.009368957144340613,-0.009368957144340613
2023-08-08,116796.54831974248,0.0029182292543333504,0.0029182292543333504
2023-08-09,116282.62146317189,-0.004400188738143586,-0.004400188738143586
2023-08-10,116289.01694047458,5.4999424868556806e-05,5.4999424868556806e-05
2023-08-11,116837.19172185274,0.004713899866044578,0.004713899866044578
2023-08-14,117540.71353014775,0.006021385809835769,0.006021385809835769
2023-08-15,115508.51096145382,-0.017289350282638057,-0.017289350282638057
